time,opening_price,closing_price,high,low,volume,opening_price_log_return,closing_price_log_return,high_log_return,low_log_return
1701363600000,37681.60076023691,37760.9711699171,37644.00087022906,37749.08347870507,202009748.03173706,0.0018354477971225841,0.0006568021048889717,0.002747248025657319,0.001780266026527057
1701367200000,37748.40613281869,37816.40898260728,37711.960019510196,37748.1101289908,220163583.180847,0.0017713213295539822,0.0014670480114873535,0.0018036839263380318,-2.5785056842891787e-05
1701370800000,37747.53456578425,37803.42799018412,37706.975774552884,37760.47941534826,162544295.662157,-2.308910986237117e-05,-0.0003433224156601977,-0.00013217489512650657,0.00032762594408796396
1701374400000,37762.53284486468,37773.74018842802,37710.34322287192,37744.816697668,171995693.82696164,0.0003972524404225819,-0.0007856288876268566,8.930172448557908e-05,-0.0004148773320873219
1701378000000,37738.98819159711,37771.53851236416,37707.66486843702,37747.189168005825,123496343.56472875,-0.0006236868796169432,-5.82875886447573e-05,-7.102692059380938e-05,6.285355148266184e-05
1701381600000,37748.03252263004,37816.015396033195,37705.38591628316,37705.38591628316,116176693.93928818,0.00023962612355422178,0.0011768310125779555,-6.043919801263992e-05,-0.0011080670461725737
1701385200000,37707.38558413257,37740.02691909324,37629.18530059963,37729.15665160143,201889200.27567244,-0.001077376375323225,-0.002011447403327553,-0.0020229926430915595,0.0006302347782829883
1701388800000,37728.58454406223,37750.31661176638,37631.08247373928,37688.44233359271,218481520.71126586,0.0005620385195993397,0.0002726095088613894,5.0416327131417305e-05,-0.0010797034780161998
1701392400000,37683.560580977246,37961.21962863126,37652.461590984974,37947.25019376096,477608264.67892486,-0.001194077382628627,0.005571239809693687,0.0005679625763106691,0.00684356450272204
1701396000000,37954.14318986339,38079.52855947258,37879.9893088473,38001.70491774843,326857174.69952035,0.007154732353315659,0.0031117270443620153,0.006024653069118247,0.0014339824225050677
1701399600000,38002.8293548756,38071.893615447654,37952.662463421344,38055.11165963063,295314253.5315564,0.0012819408159267809,-0.000200520064693456,0.0019166724392061323,0.0014043909031026009
1701403200000,38058.859719724736,38247.26584391548,38034.32286953996,38193.149064695295,548389157.8579936,0.0014732876870256187,0.004595766996933754,0.0021493269458544672,0.003620739792787487
1701406800000,38194.0841371547,38211.98813575546,38123.89074566543,38138.71006029961,249880026.3720287,0.003546736751215467,-0.0009227845898871372,0.00235215384314263,-0.0014263772492809422
1701410400000,38144.823975496205,38233.5109365839,38088.86378490808,38207.49404499898,239536670.91854346,-0.0012905651839542165,0.0005630887798051733,-0.0009191890107977705,0.001801897137291812
1701414000000,38208.24691549007,38351.69678633672,38208.24691549007,38262.11417381576,579126384.2896372,0.0016613072359952794,0.0030863908863019013,0.003129429854313741,0.0014285449965763441
1701417600000,38259.05592092544,38354.759792255645,38231.48045725931,38322.03666829044,399694763.0273239,0.0013289082007101514,7.98630534423892e-05,0.0006078918196923825,0.0015648800971014777
1701421200000,38317.79050732268,38714.41540372213,38317.79050732268,38712.98254532852,1168764161.7454023,0.0015340040927376564,0.009333387087938247,0.002255020473755483,0.010149909413019171
1701424800000,38716.25667312874,38814.77999150376,38548.06116473969,38548.06116473969,712071651.9893191,0.010345288458912229,0.002589079980380973,0.005991512258470511,-0.004269205362985097
1701428400000,38551.5962609492,38670.629464253754,38533.12518556145,38593.6151003936,370001291.96874744,-0.004262074205127401,-0.0037207183793969358,-0.0003875389072839434,0.0011810461777495664
