time,opening_price,closing_price,high,low,volume,opening_price_log_return,closing_price_log_return,high_log_return,low_log_return
1700866800000,2075.6841102484973,2082.4167720063606,2069.325249148853,2082.3736300585215,131977708.30435668,,,,
1700870400000,2082.1030331341603,2085.8942099132933,2074.7666099741973,2076.2769814150606,134472013.75976303,0.0030876655124303432,0.001668512128179615,0.0026260826919048226,-0.0029320342489419734
1700874000000,2076.238912422743,2087.9412895407777,2076.238912422743,2087.90448239871,105158017.60049169,-0.0028204148073866903,0.000980910623761475,0.0007093715015994213,0.00558454587233023
1700877600000,2087.754837479574,2089.367339935552,2080.030167520837,2087.837988169053,102461269.4104101,0.0055312063891408,0.0006827603975004757,0.0018243554864706523,-3.184785945556302e-05
1700881200000,2087.7829915315597,2091.2610735797084,2085.9306995596758,2088.4924121666945,92342020.46182543,1.3485233825808442e-05,0.0009059565148429085,0.002832737115295445,0.0003133966617895698
1700884800000,2088.360000588038,2092.4021866118183,2084.7392162011015,2087.3042997731727,60704436.5171218,0.00027633587319150207,0.0005455090381031954,-0.0005713630735846833,-0.0005690470621739524
1700888400000,2086.4359636348904,2087.459390312058,2081.905275182329,2085.44741767305,70251543.48931368,-0.000921739460255597,-0.0023650537285733954,-0.0013602991383737065,-0.000890003694650599
1700892000000,2086.1082200120222,2091.8902248144154,2083.319349394168,2085.3983161155033,59816722.58406674,-0.00015709533997348431,0.002120347216877767,0.0006789906396993546,-2.3545132418158486e-05
1700895600000,2087.0675577401676,2094.825732044154,2085.28421221485,2089.072644820788,77013687.78489448,0.0004597638806199985,0.0014022960912691773,0.0009426960070216458,0.0017603809864987902
1700899200000,2089.5041812975915,2092.111263556599,2085.205480858078,2085.626943136101,83213600.32596323,0.001166805689504313,-0.001296637074175778,-3.7756408755634384e-05,-0.0016507546924265698
1700902800000,2085.5507280516185,2088.2204944005703,2080.8073988623537,2084.158094863839,95387020.90295713,-0.0018938454767422656,-0.0018614648333108838,-0.0021114114414010517,-0.0007045199307069044
1700906400000,2082.944787387304,2085.6230156576644,2075.1721600479345,2078.6277093413805,98254488.5211306,-0.0012503028942419839,-0.0012446461262713199,-0.0027118719849891578,-0.002657061418134951
1700910000000,2076.369350945731,2078.7491954268876,2066.967662371883,2071.9925765598564,124193258.15403046,-0.00316179143999588,-0.0033012546069801623,-0.003961483077568195,-0.003197179205268929
1700913600000,2071.5526716117097,2079.6577592506496,2071.17640068289,2078.935885619208,75526872.96813725,-0.002322455182543568,0.0004369768750974984,0.002034119498047584,0.003345427702905997
1700917200000,2079.030432045101,2081.6064995898123,2074.034687529962,2078.807541933015,71408062.16891924,0.0036032375871789886,0.0009366098187500351,0.0013790792503691834,-6.173718435024759e-05
1700920800000,2079.9977161961583,2079.9977161961583,2073.4690606274944,2076.878766292487,80573524.72486535,0.00046514913293232117,-0.0007731554421689806,-0.0002727553440913097,-0.0009282586008508815
